,obj,marina,anieke
15404,ZF6992-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15405,ZF6992-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15406,ZF6992-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15407,ZF6992-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15409,ZF6992-Globigerinoides-ruber_obj00011_plane000.jpg,change,correct
15410,ZF6992-Globigerinoides-ruber_obj00012_plane000.jpg,change,correct
15412,ZF6992-Globigerinoides-ruber_obj00014_plane000.jpg,change,correct
15413,ZF6992-Globigerinoides-ruber_obj00015_plane000.jpg,change,correct
15414,ZF6992-Globigerinoides-ruber_obj00016_plane000.jpg,change,correct
15415,ZF6992-Globigerinoides-ruber_obj00017_plane000.jpg,change,correct
15416,ZF6992-Globigerinoides-ruber_obj00018_plane000.jpg,change,correct
15419,ZF6992-Globigerinoides-ruber_obj00021_plane000.jpg,correct,change
15420,ZF6992-Globigerinoides-ruber_obj00022_plane000.jpg,change,correct
15422,ZF6992-Globigerinoides-ruber_obj00024_plane000.jpg,change,correct
15424,ZF6993-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15425,ZF6993-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15426,ZF6993-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15427,ZF6993-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15428,ZF6993-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15429,ZF6993-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15431,ZF6993-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15432,ZF6993-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15433,ZF6993-Globigerinoides-ruber_obj00010_plane000.jpg,change,correct
15446,ZF6994-Globigerinoides-ruber_obj00011_plane000.jpg,change,correct
15449,ZF6994-Globigerinoides-ruber_obj00014_plane000.jpg,change,correct
15450,ZF6994-Globigerinoides-ruber_obj00015_plane000.jpg,change,correct
15455,ZF6995-Globigerinoides-ruber_obj00001_plane000.jpg,remove,correct
15458,ZF6996-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15477,ZF6998-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15478,ZF6998-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15479,ZF6998-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15507,ZF6999-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15509,ZF6999-Globigerinoides-ruber_obj00011_plane000.jpg,remove,change
15510,ZF6999-Globigerinoides-ruber_obj00012_plane000.jpg,remove,change
15513,ZF6999-Globigerinoides-ruber_obj00015_plane000.jpg,remove,change
15525,ZF6999-Globigerinoides-ruber_obj00027_plane000.jpg,change,correct
15528,ZF6999-Globigerinoides-ruber_obj00030_plane000.jpg,remove,change
15535,ZF6999-Globigerinoides-ruber_obj00037_plane000.jpg,change,correct
15539,ZF7000-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15541,ZF7000-Globigerinoides-ruber_obj00004_plane000.jpg,remove,correct
15551,ZF7000-Globigerinoides-ruber_obj00014_plane000.jpg,remove,correct
15552,ZF7000-Globigerinoides-ruber_obj00015_plane000.jpg,remove,change
15557,ZF7001-Globigerinoides-ruber_obj00001_plane000.jpg,correct,change
15559,ZF7001-Globigerinoides-ruber_obj00003_plane000.jpg,correct,change
15560,ZF7001-Globigerinoides-ruber_obj00004_plane000.jpg,correct,change
15561,ZF7001-Globigerinoides-ruber_obj00005_plane000.jpg,correct,change
15562,ZF7001-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15563,ZF7002-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15567,ZF7003-Globigerinoides-ruber_obj00004_plane000.jpg,change,remove
15569,ZF7003-Globigerinoides-ruber_obj00006_plane000.jpg,change,remove
15580,ZF7003-Globigerinoides-ruber_obj00017_plane000.jpg,change,remove
15583,ZF7003-Globigerinoides-ruber_obj00020_plane000.jpg,change,remove
15589,ZF7003-Globigerinoides-ruber_obj00026_plane000.jpg,change,remove
15591,ZF7003-Globigerinoides-ruber_obj00028_plane000.jpg,change,remove
15592,ZF7003-Globigerinoides-ruber_obj00029_plane000.jpg,change,remove
15593,ZF7004-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15595,ZF7004-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15599,ZF7005-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15600,ZF7005-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15602,ZF7005-Globigerinoides-ruber_obj00004_plane000.jpg,remove,correct
15604,ZF7005-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15605,ZF7005-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15606,ZF7005-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15607,ZF7005-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15609,ZF7005-Globigerinoides-ruber_obj00011_plane000.jpg,change,correct
15610,ZF7005-Globigerinoides-ruber_obj00012_plane000.jpg,change,correct
15612,ZF7005-Globigerinoides-ruber_obj00014_plane000.jpg,change,correct
15613,ZF7005-Globigerinoides-ruber_obj00015_plane000.jpg,change,correct
15614,ZF7005-Globigerinoides-ruber_obj00016_plane000.jpg,change,remove
15618,ZF7005-Globigerinoides-ruber_obj00020_plane000.jpg,change,correct
15619,ZF7005-Globigerinoides-ruber_obj00021_plane000.jpg,change,correct
15620,ZF7005-Globigerinoides-ruber_obj00022_plane000.jpg,change,correct
15621,ZF7005-Globigerinoides-ruber_obj00023_plane000.jpg,change,correct
15622,ZF7005-Globigerinoides-ruber_obj00024_plane000.jpg,change,correct
15624,ZF7005-Globigerinoides-ruber_obj00026_plane000.jpg,change,correct
15629,ZF7005-Globigerinoides-ruber_obj00031_plane000.jpg,change,correct
15633,ZF7005-Globigerinoides-ruber_obj00035_plane000.jpg,change,correct
15635,ZF7005-Globigerinoides-ruber_obj00037_plane000.jpg,change,correct
15636,ZF7005-Globigerinoides-ruber_obj00038_plane000.jpg,change,correct
15649,ZF7005-Globigerinoides-ruber_obj00051_plane000.jpg,remove,correct
15652,ZF7006-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15653,ZF7006-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15654,ZF7006-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15655,ZF7006-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15656,ZF7006-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15657,ZF7006-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15658,ZF7006-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15662,ZF7007-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15664,ZF7007-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15665,ZF7007-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15666,ZF7007-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15667,ZF7007-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15668,ZF7007-Globigerinoides-ruber_obj00010_plane000.jpg,change,correct
15669,ZF7008-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15671,ZF7008-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15672,ZF7008-Globigerinoides-ruber_obj00004_plane000.jpg,remove,correct
15673,ZF7008-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15674,ZF7008-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15675,ZF7008-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15677,ZF7009-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15678,ZF7009-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15681,ZF7009-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15687,ZF7010-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15693,ZF7010-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15696,ZF7010-Globigerinoides-ruber_obj00012_plane000.jpg,change,correct
15697,ZF7011-Globigerinoides-ruber_obj00001_plane000.jpg,remove,correct
15701,ZF7011-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15705,ZF7012-Globigerinoides-ruber_obj00004_plane000.jpg,remove,correct
15708,ZF7013-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15723,ZF7013-Globigerinoides-ruber_obj00016_plane000.jpg,change,correct
15724,ZF7013-Globigerinoides-ruber_obj00017_plane000.jpg,change,correct
15725,ZF7013-Globigerinoides-ruber_obj00018_plane000.jpg,change,correct
15727,ZF7013-Globigerinoides-ruber_obj00020_plane000.jpg,change,correct
15728,ZF7013-Globigerinoides-ruber_obj00021_plane000.jpg,change,correct
15731,ZF7014-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15732,ZF7014-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15733,ZF7014-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15734,ZF7014-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15737,ZF7014-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15743,ZF7015-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15744,ZF7015-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15745,ZF7015-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15749,ZF7015-Globigerinoides-ruber_obj00011_plane000.jpg,change,correct
15757,ZF7016-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15758,ZF7016-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15759,ZF7016-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15760,ZF7016-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15761,ZF7016-Globigerinoides-ruber_obj00010_plane000.jpg,change,correct
15762,ZF7016-Globigerinoides-ruber_obj00011_plane000.jpg,change,correct
15764,ZF7016-Globigerinoides-ruber_obj00013_plane000.jpg,change,correct
15765,ZF7016-Globigerinoides-ruber_obj00014_plane000.jpg,change,correct
15767,ZF7016-Globigerinoides-ruber_obj00016_plane000.jpg,change,correct
15768,ZF7016-Globigerinoides-ruber_obj00017_plane000.jpg,change,correct
15774,ZF7017-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15775,ZF7017-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15776,ZF7017-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15783,ZF7019-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15788,ZF7019-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15791,ZF7021-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15792,ZF7021-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15804,ZF7023-Globigerinoides-ruber_obj00004_plane000.jpg,remove,correct
15811,ZF7027-Globigerinoides-ruber_obj00002_plane000.jpg,remove,change
15814,ZF7028-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15818,ZF7028-Globigerinoides-ruber_obj00005_plane000.jpg,remove,correct
15819,ZF7028-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15822,ZF7028-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15837,ZF7031-Globigerinoides-ruber_obj00002_plane000.jpg,remove,change
15841,ZF7032-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15844,ZF7032-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15848,ZF7034-Globigerinoides-ruber_obj00001_plane000.jpg,remove,correct
15849,ZF7035-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
15850,ZF7035-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
15852,ZF7035-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15853,ZF7035-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15854,ZF7035-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15855,ZF7035-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15861,ZF7036-Globigerinoides-ruber_obj00003_plane000.jpg,change,correct
15867,ZF7037-Globigerinoides-ruber_obj00006_plane000.jpg,change,correct
15868,ZF7037-Globigerinoides-ruber_obj00007_plane000.jpg,change,correct
15871,ZF7037-Globigerinoides-ruber_obj00010_plane000.jpg,remove,correct
15872,ZF7037-Globigerinoides-ruber_obj00011_plane000.jpg,change,correct
15879,ZF7038-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15883,ZF7038-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15884,ZF7038-Globigerinoides-ruber_obj00010_plane000.jpg,remove,correct
15898,ZF7039-Globigerinoides-ruber_obj00003_plane000.jpg,remove,correct
15908,ZF7039-Globigerinoides-ruber_obj00013_plane000.jpg,correct,change
15917,ZF7039-Globigerinoides-ruber_obj00022_plane000.jpg,change,correct
15922,ZF7039-Globigerinoides-ruber_obj00027_plane000.jpg,change,correct
15923,ZF7039-Globigerinoides-ruber_obj00028_plane000.jpg,change,correct
15927,ZF7040-Globigerinoides-ruber_obj00004_plane000.jpg,correct,change
15933,ZF7040-Globigerinoides-ruber_obj00010_plane000.jpg,change,correct
15944,ZF7040-Globigerinoides-ruber_obj00021_plane000.jpg,change,correct
15945,ZF7040-Globigerinoides-ruber_obj00022_plane000.jpg,correct,change
15950,ZF7041-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15953,ZF7041-Globigerinoides-ruber_obj00007_plane000.jpg,remove,correct
15954,ZF7041-Globigerinoides-ruber_obj00008_plane000.jpg,change,correct
15956,ZF7041-Globigerinoides-ruber_obj00010_plane000.jpg,change,correct
15967,ZF7041-Globigerinoides-ruber_obj00021_plane000.jpg,change,correct
15970,ZF7041-Globigerinoides-ruber_obj00024_plane000.jpg,remove,change
15978,ZF7042-Globigerinoides-ruber_obj00004_plane000.jpg,change,correct
15979,ZF7042-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
15983,ZF7042-Globigerinoides-ruber_obj00009_plane000.jpg,change,correct
15984,ZF7042-Globigerinoides-ruber_obj00010_plane000.jpg,change,correct
15987,ZF7042-Globigerinoides-ruber_obj00013_plane000.jpg,change,correct
15990,ZF7043-Globigerinoides-ruber_obj00001_plane000.jpg,remove,correct
16000,ZF7044-Globigerinoides-ruber_obj00008_plane000.jpg,correct,change
16005,ZF7045-Globigerinoides-ruber_obj00001_plane000.jpg,change,correct
16006,ZF7045-Globigerinoides-ruber_obj00002_plane000.jpg,change,correct
16008,ZF7045-Globigerinoides-ruber_obj00004_plane000.jpg,remove,correct
16009,ZF7045-Globigerinoides-ruber_obj00005_plane000.jpg,change,correct
16017,ZF7046-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16021,ZF7046-Globigerinoides-conglobatus_obj00005_plane000.jpg,remove,correct
16025,ZF7046-Globigerinoides-conglobatus_obj00009_plane000.jpg,change,correct
16029,ZF7046-Globigerinoides-conglobatus_obj00013_plane000.jpg,remove,correct
16030,ZF7046-Globigerinoides-conglobatus_obj00014_plane000.jpg,change,correct
16033,ZF7046-Globigerinoides-conglobatus_obj00017_plane000.jpg,remove,correct
16034,ZF7047-Globigerinoides-conglobatus_obj00001_plane000.jpg,remove,correct
16037,ZF7047-Globigerinoides-conglobatus_obj00004_plane000.jpg,change,correct
16038,ZF7047-Globigerinoides-conglobatus_obj00005_plane000.jpg,change,correct
16040,ZF7048-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16041,ZF7048-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16043,ZF7048-Globigerinoides-conglobatus_obj00004_plane000.jpg,change,correct
16045,ZF7048-Globigerinoides-conglobatus_obj00006_plane000.jpg,change,correct
16059,ZF7049-Globigerinoides-conglobatus_obj00002_plane000.jpg,remove,correct
16061,ZF7049-Globigerinoides-conglobatus_obj00004_plane000.jpg,change,correct
16062,ZF7049-Globigerinoides-conglobatus_obj00005_plane000.jpg,change,correct
16063,ZF7049-Globigerinoides-conglobatus_obj00006_plane000.jpg,change,correct
16068,ZF7049-Globigerinoides-conglobatus_obj00011_plane000.jpg,change,correct
16069,ZF7049-Globigerinoides-conglobatus_obj00012_plane000.jpg,change,correct
16070,ZF7050-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16076,ZF7050-Globigerinoides-conglobatus_obj00007_plane000.jpg,change,correct
16078,ZF7050-Globigerinoides-conglobatus_obj00009_plane000.jpg,change,correct
16080,ZF7051-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16081,ZF7051-Globigerinoides-conglobatus_obj00003_plane000.jpg,change,correct
16082,ZF7051-Globigerinoides-conglobatus_obj00004_plane000.jpg,change,correct
16087,ZF7053-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16088,ZF7053-Globigerinoides-conglobatus_obj00003_plane000.jpg,change,correct
16089,ZF7053-Globigerinoides-conglobatus_obj00004_plane000.jpg,change,correct
16091,ZF7054-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16093,ZF7054-Globigerinoides-conglobatus_obj00004_plane000.jpg,change,correct
16101,ZF7054-Globigerinoides-conglobatus_obj00012_plane000.jpg,correct,change
16102,ZF7054-Globigerinoides-conglobatus_obj00013_plane000.jpg,correct,change
16103,ZF7055-Globigerinoides-conglobatus_obj00001_plane000.jpg,correct,change
16104,ZF7055-Globigerinoides-conglobatus_obj00002_plane000.jpg,remove,change
16105,ZF7055-Globigerinoides-conglobatus_obj00003_plane000.jpg,correct,change
16106,ZF7055-Globigerinoides-conglobatus_obj00004_plane000.jpg,correct,change
16107,ZF7055-Globigerinoides-conglobatus_obj00005_plane000.jpg,correct,change
16108,ZF7055-Globigerinoides-conglobatus_obj00006_plane000.jpg,correct,change
16109,ZF7055-Globigerinoides-conglobatus_obj00007_plane000.jpg,correct,change
16110,ZF7055-Globigerinoides-conglobatus_obj00008_plane000.jpg,change,remove
16111,ZF7056-Globigerinoides-conglobatus_obj00001_plane000.jpg,correct,change
16112,ZF7056-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16114,ZF7056-Globigerinoides-conglobatus_obj00004_plane000.jpg,change,correct
16118,ZF7056-Globigerinoides-conglobatus_obj00008_plane000.jpg,change,correct
16119,ZF7056-Globigerinoides-conglobatus_obj00009_plane000.jpg,change,correct
16123,ZF7058-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16124,ZF7058-Globigerinoides-conglobatus_obj00003_plane000.jpg,change,correct
16126,ZF7060-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16127,ZF7060-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16129,ZF7062-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16130,ZF7063-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16131,ZF7063-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16134,ZF7066-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16137,ZF7067-Globigerinoides-conglobatus_obj00002_plane000.jpg,change,correct
16138,ZF7068-Globigerinoides-conglobatus_obj00001_plane000.jpg,change,correct
16139,ZF7069-Globigerinoides-conglobatus-square11-12_obj00002_plane000.jpg,remove,correct
16140,ZF7069-Globigerinoides-conglobatus-square11-12_obj00003_plane000.jpg,remove,correct
16143,ZF7069-Globigerinoides-conglobatus-square11-12_obj00006_plane000.jpg,remove,correct
16144,ZF7069-Globigerinoides-conglobatus-square11-12_obj00007_plane000.jpg,remove,correct
16145,ZF7069-Globigerinoides-conglobatus-square11-12_obj00008_plane000.jpg,remove,correct
16151,ZF7069-Globigerinoides-conglobatus-square13-14_obj00006_plane000.jpg,change,correct
16203,ZF7069-Globigerinoides-conglobatus-square22_obj00001_plane000.jpg,remove,correct
16204,ZF7069-Globigerinoides-conglobatus-square22_obj00002_plane000.jpg,remove,correct
16205,ZF7069-Globigerinoides-conglobatus-square22_obj00003_plane000.jpg,correct,remove
